date,INSTRUMENT_1,INSTRUMENT_2,INSTRUMENT_3,INSTRUMENT_4,INSTRUMENT_5,INSTRUMENT_6,INSTRUMENT_7,INSTRUMENT_8,INSTRUMENT_9,INSTRUMENT_10
2017-01-19,-0.003643728727760198,-0.00043123895618535357,-0.0025567916377120525,-0.0029387776252440823,-0.007006726244235928,-0.00411904608743896,-0.0008707009692434653,0.0008957564141667262,nan,nan
2017-01-20,0.0036942427075148387,0.0020682530640590002,0.005694664383020243,0.0019601443714742928,-0.001655800854348577,0.0005158095745452229,0.0024360547978812264,0.01939656266047507,nan,nan
2017-01-23,-0.0025288299942216597,0.0008605111967190382,0.0025422913859096674,0.014579879198271861,0.009893927972504102,0.005553855682797426,0.006409723114296106,-0.006166062258099458,nan,nan
2017-01-24,0.006410763733998515,0.006772131663715264,0.0025358445267493757,0.0064123336101284956,-0.007101352335479483,-0.004008021397538641,-0.004413108014619027,0.004628107434467843,nan,nan
2017-01-25,0.008567401285298537,0.010199833435122763,0.010272403538306829,0.010807479636766537,-0.011844294309225845,-0.005162101076844117,-0.008272786328913817,-0.005291017634415418,nan,nan
2017-01-26,-0.0010481919649967253,0.0010987618905362595,-0.004057584544870707,-0.00411849148597021,0.0027137058715958062,0.0014480763804725072,-0.009400464568713573,0.019373451112771,nan,nan
2017-01-27,-0.0014993255844846232,0.0018566973010463172,-0.0015500875027800731,0.0006347191580911016,0.003537616840953106,0.0011363050651915785,0.002116216291044637,-0.011337742728569467,nan,nan
2017-01-30,-0.006321831299884728,-0.007872390087787728,-0.0072005760174054245,-0.005407997910748641,-0.003016593539425294,-0.00030977335164283915,0.004219044669186545,-0.010691752442317792,nan,nan
2017-01-31,-5.033345917748733e-05,-0.002041685098848056,0.0015612805669524832,0.0019120464716255725,0.006852186278893946,0.003710961891939313,0.013763283460547449,0.003539826705123872,nan,nan
2017-02-01,0.00040259675446918664,0.006958615995053208,0.0038925701155112513,0.0003183192769200538,-0.006019113232692774,-0.0019568470119963877,-0.0030325370898482973,0.0140353181163837,nan,nan
2017-02-02,0.0006035913869686382,-0.0009306654929535085,0.0005825808495676377,0.004445863150198015,-0.0004164497717651372,0.0003092305338254775,0.005624555129972286,0.002501224728497675,nan,nan
2017-02-03,0.006865302202109014,0.002873808080454232,0.004068590326163246,0.006002229361027567,-0.0004166232744360343,0.0008241475690544675,0.0024992472180862535,0.0026033207023061777,nan,nan
2017-02-06,-0.001599360596822308,0.0012652357134683712,-0.007179617529089466,-0.002207158392475872,0.006127661069950108,0.005033136812784278,0.013423020332140823,-0.013853507624039807,nan,nan
2017-02-07,5.001875704468972e-05,0.0035341672598603324,-0.0011691349733902179,-0.005063301956546695,0.0072217377724612675,0.001842563731452529,-0.001955201030905407,-0.0168369063743512,nan,nan
2017-02-08,0.0011497414348600188,0.001678556835578604,0.0017531902805605348,0.006009823560577665,0.013782056748045335,0.0040824714794069905,0.006107925334269737,0.0036795492258985263,nan,nan
2017-02-09,0.005927640578861748,0.003599384457716681,0.00407886357482079,0.004405293467916405,-0.011830836616783635,-0.006027499476537024,-0.0076407537021774274,0.010407534154097675,nan,nan
2017-02-10,0.003965308789316779,0.003253391816459228,0.0025166986470983588,0.009375068665455899,-0.0007184277006295758,-0.0007175439803530637,0.002723405938596102,0.013239429665374836,nan,nan
2017-02-13,0.005475951622840647,0.005564567325653691,0.0038595184921779158,0.0031055925581533472,-0.0032908297900888783,-0.0015393301823518613,-0.006908048451442994,-0.01588639271961778,nan,nan
2017-02-14,0.0040751253154587275,0.0035550448751511254,-0.0015420203518154985,0.0009298001599664651,-0.007029179241900607,-0.003910274585213536,0.0011119190300128423,0.0052869381877744814,nan,nan
2017-02-15,0.005034100707225875,0.006006518243794723,0.003850601600285053,0.008022258389143833,-0.004366365186400323,-0.002064197244453503,0.0044353535693337776,-0.0017592088099416259,nan,nan
2017-02-16,-0.0007315467662678543,-0.0002461336518155832,0.002303263974093195,-0.0036945854833616565,0.00509224275236253,0.004227028305395564,0.005347379376215322,0.004392232821530229,nan,nan
2017-02-17,0.0015599866664786077,0.004421163252010807,-0.0026876575978920236,-0.004017931537346531,0.005685063634608412,0.002876517290612668,-0.0034767895951564043,-0.001864342262873464,nan,nan
2017-02-21,0.006070484610742,0.004889586793272116,0.0032626456348161526,0.010780945325722602,-0.0018570107472122288,-0.0005130573197558164,0.0006793478522135743,0.012977989011573321,nan,nan
2017-02-22,-0.0009688045710278814,0.00040638843165030636,0.0,0.003059041847082611,0.001753933903334115,0.0017433219817970524,0.001442083636264968,-0.015615932946228206,nan,nan
2017-02-23,0.0007266914061530017,-0.0035003495384096084,0.002105465415555674,0.0003053901382719104,0.003190451942129968,0.002864745155424231,0.008777168340597719,0.014857166447302284,nan,nan
2017-02-24,0.0011616089588430967,0.0017924071932542418,-0.007292298675042552,-0.011979869890970107,0.011239517522509956,0.004586930217593377,0.006365713765066339,-0.006200052492845387,nan,nan
2017-02-27,0.0015467159543502973,0.001138952287131012,0.0005776451494017287,-0.0030950194932279906,-0.005910544058915335,-0.0034637361443374814,-0.004770482328165571,0.0008725052358498075,nan,nan
2017-02-28,-0.002563049980127907,-0.0030944650100241944,-0.0013483580969935183,-0.009655891873519007,0.00367272398150309,-0.000612494915023909,0.0009223932564594861,-0.001854984437198226,nan,nan
2017-03-01,0.01380128179277662,0.010869672236903938,0.010354838447017123,0.015528262326555353,-0.01704878512807273,-0.007482226266310121,-0.001425875687167455,-0.004268599487554425,nan,nan
2017-03-02,-0.00613175573890512,-0.005095655463249749,-0.006699230720452309,-0.018035314720854068,-0.003735994382830121,-0.0029879987199343816,-0.012415175724703964,-0.020500468624854662,nan,nan
2017-03-03,0.0006244746209898011,0.0017823872498032856,0.005935871904758194,0.007813760649316048,0.0028033035022207997,0.0010313532267334224,-0.0005950610113112376,0.010690524977378324,nan,nan
2017-03-06,-0.0031262801116067607,-0.002106799255892078,-0.0030592758085830063,0.0006224712308053881,-0.0048849029216384565,-0.00020618556774110175,-0.006740352296921159,-0.0008865248807570225,nan,nan
2017-03-07,-0.003087762379961667,-0.0016236405580194457,-0.0034529096266786574,0.000932980941568573,-0.0028170502222844007,-0.0015477483355930133,-0.008079810158633904,-0.0007763545002594796,nan,nan
2017-03-08,-0.0017410653912035556,0.0016236405580194457,-0.0036577189687680978,-0.009683036769032594,-0.00534284441049504,-0.0032062912093344664,-0.00623324674227721,-0.0547269800198249,nan,nan
2017-03-09,0.0012093947244826708,0.0007297790715128372,0.0038498603854417723,-0.007877778254376189,-0.008015229580007777,-0.0026970970706488018,-0.005136923054358533,-0.013212413506592746,nan,nan
2017-03-10,0.0035712600091226676,0.004448226025239421,0.008417880203230421,0.011324436844224017,0.003382667073272394,0.0020753353925870854,0.0021798848933851644,-0.023064085424278957,nan,nan
2017-03-13,0.000577923344923903,0.001693207419243059,0.005320172153368219,0.01366905408170549,-0.00635191633856369,-0.002387007516038153,0.0001741856823773702,-0.0007293946348179148,nan,nan
2017-03-14,-0.003907479826414928,-0.002500505436770162,-0.007608939126180214,-0.005879639404627657,0.004873407250981288,0.0010385295356512003,-0.005413914725582281,-0.008794486876437801,nan,nan
2017-03-15,0.008758477548007626,0.006279708262266759,0.014219596876781981,0.026039149244873272,0.012080613330526013,0.008681327775682313,0.01856403068578505,0.01847627616757297,nan,nan
2017-03-16,-0.0018703695834556555,-0.000722572389030951,0.004695285177675146,0.006029563036684227,-0.004919672873371361,-0.00288541008103671,0.004116996980756404,-0.0019288734129885299,nan,nan
2017-03-17,-0.0018257824703802328,-0.0003213109514357271,0.0026197619773595804,-0.0018050546417303082,0.0060675989060268165,0.0027825029546271196,0.002222983131575873,-0.0030213328923318628,nan,nan
2017-03-20,-0.001106700461806831,0.0009636232978857961,-0.0022450898111183726,0.011377368235546026,0.004267061686008766,0.0025695065270490147,0.004431196002312454,-0.00570493748534151,nan,nan
2017-03-21,-0.013084117651533056,-0.015285994593906338,-0.004505357724137848,-0.011076299439052306,0.008067896471942504,0.003483967044888736,0.008719631966731534,-0.015827580270652675,nan,nan
2017-03-22,0.002435936116344628,0.006579772733057432,0.0001881290570877603,0.005104349770414185,0.004214861032870942,0.002043736660681361,0.002441386909477039,0.0009888752350946106,nan,nan
2017-03-23,-0.0012172263352603352,-0.0023507488634981755,0.002442462463646322,0.0,-0.0015399623186036493,-0.0011235382418819384,-0.001346234953005343,-0.010806887363177253,nan,nan
2017-03-24,-0.0007310476237556429,0.0018648402047638513,0.002623689660989026,0.0026917916657112073,0.003794292610335148,0.0006129955238947105,0.0015984523657506244,0.007961231251738532,nan,nan
2017-03-27,-0.0010731708347044844,0.0016187781762369013,0.00261682392318896,-0.0029913273875852298,0.004595361673732867,0.0024482313564906377,0.005616344030913822,-0.005092862383564878,nan,nan
2017-03-28,0.007488122123390006,0.006288314820114493,0.004841722679997051,0.0026925969895459367,-0.006747112081289863,-0.0034700994200687063,-0.004020442638061894,0.011145626214916327,nan,nan
2017-03-29,0.0007747809210396639,0.004650425314931539,0.0,0.001791045254901924,0.006135615935043859,0.0027566508854999228,0.0024309496861834035,0.02168436773709015,nan,nan
2017-03-30,0.0031896412118666007,0.001518724563526419,-0.0035358741593882748,-0.005382788116504056,-0.008292006358367132,-0.0027566508854999228,-0.007310649760955634,0.019098217139620566,nan,nan
2017-03-31,-0.0023670936875657134,-0.0007990411931322328,-0.00149253759050616,-0.0069204428445739374,0.0029766509020019427,0.0020426929786871995,0.0021903968319554323,0.006716575064354302,nan,nan
2017-04-03,-0.0016457721900513533,-0.0005597089659570287,-0.0014947685892292562,0.0057203226885294,0.010095430665351124,0.004987033896954429,0.005287687002224928,-0.008491618427288294,nan,nan
2017-04-04,0.0005811701054705409,0.0015983380690327564,-0.0001870032731021709,0.00030016509305363925,-0.005289941125298014,-0.0014223308300511661,0.0022576204245927656,0.015163381923967378,nan,nan
2017-04-05,-0.0029092340146528173,-0.004080821826420333,-0.005438363145766623,-0.0030057131134930692,0.002953610132152562,0.0019298162507368488,0.0,-0.0029207334274499175,nan,nan
2017-04-06,0.0028608160709531205,0.0005610997702421017,0.00018802293935271663,-0.0018077739180548669,-0.0010175011052862004,-0.0006090134171179429,-0.0036817044348973482,0.016592595093420037,nan,nan
2017-04-07,-0.0009203866273281847,-0.0005610997702421017,-0.000752303966269352,-0.0018110478840767108,-0.004489345362594932,-0.003254350477180701,0.0023444706376336555,0.009391891278340836,nan,nan
2017-04-10,0.0005329586598694647,0.00024050988210699842,-0.0011295181923767217,-0.0039352252993776204,0.004591142074648502,0.0019335476435617949,0.0,0.016170420759462623,nan,nan
2017-04-11,-0.0012116807492397186,-0.004418565132249697,0.004697932158288065,-0.002429396882674073,0.00932124276815749,0.00446338740583041,0.014364842018515844,0.0028003378703189696,nan,nan
2017-04-12,-0.004520385853772346,-0.0040338901009358,-0.0007501875820694615,0.004852906096729281,0.005430969800802821,0.003031836582120029,0.006901111844983987,-0.005383593083473137,nan,nan
2017-04-13,-0.006353261522609621,-0.0038067514484110276,-0.006399419543046125,-0.004245003342446374,0.003004509020299473,0.0029220636439717396,0.004737409823957428,0.0017977532931716667,nan,nan
2017-04-17,0.008834712741186301,0.008243137026706648,0.006024114603381037,0.010278204146614733,-0.003004509020299473,-0.0016111170537636,-0.002937818336243403,-0.006306327206318407,nan,nan
2017-04-18,-0.0032612163538514594,-0.0015303454317665555,-0.0045146803545268455,-0.012712035588362092,0.01295483987346735,0.005727795391267776,0.004728912196161339,-0.0018091366309320733,nan,nan
2017-04-19,-0.0018543827293253656,0.0015303454317665555,-0.003967134701382324,-0.006110620908271969,-0.0054604255803161195,-0.00270907705944623,-0.008987722891957262,-0.038768122061600074,nan,nan
2017-04-20,0.008220890273300085,0.008415196925284363,0.007918593413310138,0.012184128797469107,-0.003890085200884741,-0.0021121456180059894,0.0018859420948018624,-0.007557900879742618,nan,nan
2017-04-21,-0.003153887958447399,-0.0002394540459222938,0.0007508917191563214,0.0,0.0,0.0004026575452025227,0.0027814154057130835,-0.021083675083641396,nan,nan
2017-04-24,0.010971328725531748,0.011981892999919808,0.02483448609893557,0.014129199428322359,-0.005009528560667498,-0.0020149110181790775,-0.0068035837668452,-0.006802747322752545,nan,nan
2017-04-25,0.005655961010742949,0.007073832845478911,0.007113573088801672,0.008915363657952202,-0.011821304621717488,-0.0049537582979137795,-0.010168318091495543,0.01054874892394686,nan,nan
2017-04-26,-0.0006693760708937901,-0.001332340806047938,-0.0027300044255440525,-0.003853569315989791,0.00557443292188875,0.0023282897595908736,0.004890390615986284,-0.009452324376026056,nan,nan
2017-04-27,0.0009561144241132524,0.006020581929503166,0.0009108298288857952,-0.001188707420805013,0.0001010662490124048,0.0007075352799335022,-0.0037277929098822327,-0.001950031087162074,nan,nan
2017-04-28,-0.002296212260350039,0.0019469652970860452,-0.0010930953903125484,0.0017825316662833934,0.0016156723700424536,0.0011108307125589079,0.0031488259361811544,0.0,nan,nan
2017-05-01,0.0026306364566686113,0.00867617186263292,0.00400218835099686,0.005623812365392222,-0.00820631726549692,-0.002222896742345881,-0.009142350911950814,-0.008822505455092333,nan,nan
2017-05-02,0.00038206218526681823,0.0016954381373261995,0.005251256974421636,0.007058852839624485,0.005073577600701817,0.0021219631061253352,-0.00016700066839003824,-0.023032452956756266,nan,nan
2017-05-03,-0.0013378567622117643,-0.0033164968118173377,-0.002169590437013369,-0.0067637370045181555,0.0007082511552196635,-0.0021219631061253352,-0.014043875438862763,0.0011328593319310798,nan,nan
2017-05-04,0.001290106971108429,0.0003089757478615951,0.009367750003599795,-0.010977710005077856,-0.004968324541848368,-0.0020251120732206473,-0.010214593409718198,-0.048588901243899585,nan,nan
2017-05-05,0.003907930436930052,0.0036233320294556393,0.011055747417628048,0.008318526875090715,0.001015950509004604,0.00020269585556320635,0.0018805031612272316,0.021039652279822185,nan,nan
2017-05-08,-0.0001902768533952326,0.002229141166731452,-0.00747600491582201,-0.00029590176277460856,-0.0054984356020266745,-0.002333486576021393,-0.00213720961880437,0.0009048019747375236,nan,nan
2017-05-09,-0.0009519277253824399,0.003449204354714297,-0.002504473580999367,0.012353098263314877,0.0,-0.001219636293069648,-0.006094701040963102,-0.010259164066951598,nan,nan
2017-05-10,0.0018078885936594347,0.0005354752470649871,0.001610738603285533,0.006700680570016715,-0.0013282249717700978,-0.00040687621352653025,0.0,0.029960453705971446,nan,nan
2017-05-11,-0.0020460121809255938,-0.0009181331938004078,-0.002506715726211972,0.0023201866556972206,0.0,0.0008135869461280976,0.00395291397248787,0.00807473476408127,nan,nan
2017-05-12,-0.0016684546833154457,0.0021410009707700794,0.00554216132090346,0.004047418072232745,0.0074357358134156115,0.004766501595742767,0.0028261912358358288,0.001004772754715333,nan,nan
2017-05-15,0.0054241937244947636,0.0029744902379338356,0.004979558573237952,0.010047450679114167,-0.0027437647414814137,-0.0005059960640263483,0.0027329421741608684,0.02197617772554228,nan,nan
2017-05-16,-0.0009494873482029931,0.004179813814240596,0.006366069244991834,0.0008565311016166532,0.003859440094288402,0.0010117362255170903,0.004340247654178064,-0.006035616031320856,nan,nan
2017-05-17,-0.017875161458593247,-0.025578413563113855,-0.011345627818229786,-0.017271586508660786,0.014191773591434753,0.007956933757243156,0.01800940705290177,0.007998565992989981,nan,nan
2017-05-18,0.004101629510722127,0.00859903815130636,0.0017812616038606066,-0.016689012729849573,0.0010987365636143664,-0.00020066218588432605,-0.008207063903570955,0.006961860179593771,nan,nan
2017-05-19,0.006240719212758705,0.004310351501121801,0.011501498104792951,0.021324015233998406,0.00199461520203581,-0.00030106879649327567,0.004949051748892153,0.021076230261675377,nan,nan
2017-05-22,0.005202751527324523,0.008108359271107979,0.0012307693861330904,0.0008666763506517405,-0.002493891262135506,-0.0012051824296941405,0.004091692903256394,0.00558561081421427,nan,nan
2017-05-23,0.002045039116646663,0.0010660170049341389,0.00017570060661853404,0.0011544012826014693,-0.0066139132769809095,-0.002515471467776642,-0.0063534739721751166,0.009553649358556626,nan,nan
2017-05-24,0.0022779053129937665,0.004555816535860124,0.0005269166715402562,0.0034552294669185635,0.005614612704165189,0.0019123351406866718,0.0040174141746271985,-0.0037633820731635126,nan,nan
2017-05-25,0.004917732626981142,0.008449054486527885,0.0,0.004874561623484208,0.00029989503898431025,0.0006031363270899703,-0.0011700795317395318,-0.05423088364171669,nan,nan
2017-05-26,-0.00023587687336590335,0.0018012613696400948,-0.00298953884836628,0.0037116388077889084,0.0016977085018368143,0.0006027727729218668,0.008825300806887704,0.023724301185924723,nan,nan
2017-05-30,-0.0009440642664824139,0.0008244950435214449,-0.001057268820953361,-0.005142868478178908,0.0050759004230105376,0.0026078249483409977,-0.0033211588149271165,-0.004016802917707452,nan,nan
2017-05-31,-9.445546431940954e-05,-0.00037468620469116587,0.0012333716654691074,-0.007764237422710263,0.002379773061639945,0.0005007260632385879,0.0039840690148746916,-0.027700546943132842,nan,nan
2017-06-01,0.007809599345688589,0.003815228117661995,0.006494099172325463,0.008623221011676119,9.90344145401778e-05,-0.0006009013701095967,0.000910784579622792,-0.005028294692535518,nan,nan
2017-06-02,0.0033684242375526807,0.011580561459308747,0.010788341976422977,0.005138464061005266,0.012107042910215249,0.004198746546349774,0.007338725989553652,-0.0050537062707665115,nan,nan
2017-06-05,-0.0007475587882597168,-0.0002214430715818949,-0.005379622518439042,-0.0011396012629334429,-0.00637976350450753,-0.0013976242666382532,0.0009853835581363768,-0.005843512562929476,nan,nan
2017-06-06,-0.0032771564910376583,-0.003994383593308726,-0.002962448798956352,0.00028502209114122934,0.004421090857950283,0.0028929143822606918,0.011181508049670441,0.017178646522299168,nan,nan
2017-06-07,0.0017803602903549987,0.003846727631430902,0.0001745048429517837,-0.0011405761145244497,-0.003732080544752492,-0.0016948311718563147,-0.005289510644296058,-0.0523154690705665,nan,nan
2017-06-08,0.0005147764346071781,0.0010331341779394876,-0.0017464202832080389,0.0059735634891247,-0.002857567101911762,-0.001597763471520075,-0.0066309440295819755,-0.002907362957145665,nan,nan
2017-06-09,-0.0014514130412734971,-0.025624230952520755,-0.003852894433529208,-0.007686870590127182,-0.0016789298299642041,-0.0006998250723011523,-0.009158857703052803,0.0063324749869195784,nan,nan
2017-06-12,-0.0003280301817181197,-0.00515895234178565,-0.0036916628020833286,-0.00515760455624914,-0.00039545230371995643,-0.00020004000866791216,-0.0014101449808849864,0.003151263111989877,nan,nan
2017-06-13,0.004955828554334296,0.008030346184074055,0.007719336577139302,0.004871767767108182,9.887773775751896e-05,0.0003000450090020479,0.0009956028367401615,0.00835513998836035,nan,nan
2017-06-14,-0.0013067016979695367,-0.004461761097862116,-0.0006993007277991126,-0.00028591851517134614,0.015501144289814306,0.004888034072775049,-0.005488122871871504,-0.039376731563770306,nan,nan
2017-06-15,-0.0019632596405534386,-0.004329504313307808,-0.010371895739733183,-0.01034789342803144,-0.0014613476223317434,-0.0016931431762561289,-0.004177813563294386,-0.0056957029486772726,nan,nan
2017-06-16,0.00018714325871016513,-0.004195436948350562,0.008446293394184679,0.0017321020496789963,0.0019479893176628238,0.0005979073421764625,8.372755059937731e-05,0.006641840749878725,nan,nan
2017-06-19,0.008199822313773808,0.016376408441241885,0.004022039172077108,0.00975897526964209,-0.0012657613296012116,-0.0024936425070754,-0.007563696871242698,-0.013191188761301653,nan,nan
2017-06-20,-0.006703935722190302,-0.008003062722965026,-0.007884403524148986,-0.010913376552243559,0.008633705470640685,0.0022943797785099918,-0.0020266853753510006,-0.01879287033192778,nan,nan
2017-06-21,-0.0001868634967605587,0.009956335074135403,-0.001408203013910203,0.0020193285384828563,0.0020263431452329783,-9.964625587510767e-05,0.0029542118974319465,-0.027147149913635538,nan,nan
2017-06-22,-0.00046731156511903293,-0.0003753331125393444,-0.00017616489079319564,0.005173912087965693,0.0023108040323149837,0.0006973153642126917,0.0033655900510991543,0.007994332368781443,nan,nan
2017-06-23,0.0012145561356637913,0.003821803894958009,0.0024634888404433397,0.005432465111307572,-0.00048097735523899843,0.00029870065438419857,0.004358400998616396,0.009058802216965312,nan,nan
2017-06-26,0.0006533812712028464,-0.004873486684199513,0.001580472714623582,0.00936575598764211,0.0035537664063962637,0.0008955670034858088,-0.008989013356302422,0.007999481293979649,nan,nan
2017-06-27,-0.008292193399817016,-0.018203005457076316,-0.00017548477714601773,-0.011649513760132013,-0.010505614428884869,-0.004685717162065117,0.0037902761737802493,0.018969069987467613,nan,nan
2017-06-28,0.009131628229690492,0.014211585465073284,0.00873673214106141,0.007686870590127182,-0.0032996924349033563,-0.0007997601146065847,0.0007563343358150121,0.011048328983283007,nan,nan
2017-06-29,-0.008990508206877301,-0.01735467517746425,-0.009790287989172697,-0.012844475146376322,-0.008297182648157708,-0.003807619830683784,-0.0048842202359624665,0.0009490882686531421,nan,nan
2017-06-30,0.001973592107172628,0.0003070781538019318,0.0005269166715402562,0.0045858492519368355,-0.002158768378358822,-0.0023116749828995253,-0.0025357126256944085,0.03108782135767374,nan,nan
2017-07-03,0.0017822808526331002,-0.010338800525558689,-0.0012299043982055835,0.0057028954106068674,-0.003246915825430463,-0.0036290362408974985,-0.016468651567508097,0.012403057361952463,nan,nan
2017-07-05,0.002387026946061077,0.009417283028308354,0.0,-0.001992316014071349,0.00019708316973510165,0.000908494485340583,0.003607011811822325,-0.03929856748785987,nan,nan
2017-07-06,-0.009110610589068813,-0.008952058549110298,-0.004581505811231956,-0.012037978559479079,-0.008907422314480051,-0.002121105789950839,-0.0004287245510470328,0.006456842448633537,nan,nan
2017-07-07,0.006301751479081297,0.010640859134721126,0.00017660044195988434,0.0017286089006178784,-0.00568268315548881,-0.0014165741516878327,-0.01025826848407796,-0.02264657093233602,nan,nan
2017-07-10,0.0010776620464296727,0.006345829621231758,0.002469137056920978,0.00945430333912789,0.0013987413610303534,0.001113191432063232,0.0016449508059634965,0.0032863236477940205,nan,nan
2017-07-11,-0.0007964208333639533,0.002815938540226881,0.002287323949650144,0.00823517361735604,0.0015961695328226,0.0014149992253811305,0.0012967367280660724,0.015194974215072321,nan,nan
2017-07-12,0.007424216390443661,0.011861280602089685,0.00805185515907958,0.019048194970694432,0.007151401157624804,0.002924715916703846,0.0036219425590404697,0.006442110589590655,nan,nan
2017-07-13,0.0015339921660011413,0.0022505635905920585,0.002785517121426828,0.004982019715130015,-0.006653120216526531,-0.001108368293224693,-0.0017230985567717738,0.014872137079187553,nan,nan
2017-07-14,0.004911510197656455,0.007837323191360213,0.006930034664669904,0.012620194932996931,0.0013938672109397032,0.0014104374693619803,0.00815840327443329,0.012703988550372358,nan,nan
2017-07-17,-0.00013867381629406594,0.0005946187182788165,-0.0019009769830766743,-0.0046454517207186186,0.0028811306006195636,0.0011068069751916099,0.004437624623160552,-0.014683011559234238,nan,nan
2017-07-18,0.0004621712889028018,0.006665210189398252,0.0010373444913627239,0.0030083435788190727,0.008888947417245774,0.00381411683900712,0.0070425813968197915,0.009332962913671139,nan,nan
2017-07-19,0.0052537104112575506,0.005740797395951347,0.004310723116335069,0.00815887038828711,0.0004915212681906311,0.0,-0.000253689063134388,0.015449836685967,nan,nan
2017-07-20,0.000367647062964771,0.001320132204923219,0.003949520030482212,-0.0010840109462586511,0.002748063364508724,0.00030049582036095757,0.001352265250013751,-0.00814958265080179,nan,nan
2017-07-21,-0.0007354293400050338,-0.0005131776807028032,-0.003949520030482212,-0.0005424464467158607,0.004498345156258132,0.0018010811352651146,0.00874543078102974,-0.02859031436995796,nan,nan
2017-07-24,-0.0001379532340726186,0.004390143876987551,-0.002756721249601135,0.002979820706863201,-0.004106380428064327,-0.0006000000179993137,0.0004185326307277748,0.016963035947640037,nan,nan
2017-07-25,0.0025261237454419216,-0.0024853813963332527,0.001379310563505598,-0.0024373742601473403,-0.013215182460817765,-0.0058186359991756476,-0.0033531760817577805,0.032196200010443654,nan,nan
2017-07-26,4.587050756565958e-05,0.003215201892892594,0.006183461818194402,0.00810158360490476,0.0014880217020749598,0.0032144678607872734,0.008028812887357795,0.015153718442105557,nan,nan
2017-07-27,-0.0010096375341372976,-0.006440774662423543,-0.0022285086791979936,-0.005393756334318933,-0.005068333830955396,-0.0016059423304959353,-0.0007499687864545024,0.009976389016230769,nan,nan
2017-07-28,-0.0012404954383020694,-0.0007345380086398734,0.0010291596105629353,-0.0005409791854953383,0.006059119605060559,0.0017062281451520889,0.007474497052604612,0.010983019022185125,nan,nan
2017-07-31,-0.0005058285349157643,-0.0041234135443017905,0.0022262189175537017,0.0010816658707408777,0.0011876485956561211,0.00030079711461539205,0.0004963189778450783,0.01062086526504391,nan,nan
2017-08-01,0.0021135828489429187,0.0023583178444326336,0.005458901307671127,0.002968562428281807,0.0073910166463893034,0.0026031252184521847,-0.000661813392786037,-0.018630272877896203,nan,nan
2017-08-02,0.000504760822923167,0.002573057843054727,0.0005102474810936286,0.0010772960912621699,0.0004907975558641198,-0.0009003151711031165,-0.0020709944029704275,0.004813338512398957,nan,nan
2017-08-03,-0.001974606294476544,-0.0036041376221325194,0.0005099872613723022,-0.004045858519543977,0.010154353995929455,0.003197444770490776,0.001574346764253498,-0.011765570114666168,nan,nan
2017-08-04,0.0017910863820507217,0.0017669149852004296,0.001358695861192416,0.0035073555447642235,-0.008585418588783256,-0.002597144602388468,-0.00789663718532907,0.01114976862959871,nan,nan
2017-08-07,0.0019710762495366296,0.006013511814979999,0.00033938571511882287,0.006710533838428123,0.0012729499882926376,0.0005999400239939945,-0.0011690048091468341,-0.0029611372654736456,nan,nan
2017-08-08,-0.0025677486711392916,-0.0016098349737454498,-0.005273466333424182,0.00026748696160572294,-0.003627277149927721,-0.0006999650303285421,0.0030032557819836825,-0.0040859339950278795,nan,nan
